id_autor,nome,nacionalidade
3522,Thiago Moura,São Pedro e Miquelon
3523,Bento Sales,Maurícia
3524,Natália Pinto,São Marinho
3525,Rhavi Cunha,Andorra
3526,Rafael Cavalcanti,Cazaquistão
3527,Maria Luísa Câmara,Tailândia
3528,José Miguel Alves,Montenegro
3529,Sr. Lucas Martins,Afeganistão
3530,Mathias da Rosa,Países Baixos
3531,Dr. Antony Pimenta,Gabão
3532,Cecilia Cunha,Libéria
3533,João Peixoto,Croácia
3534,Esther Almeida,Islândia
3535,Juliana Moreira,Catar
3536,Sr. Ryan Rodrigues,Timor Leste
3537,Esther Dias,Quiribáti
3538,Mariana Guerra,Birmânia
3539,Davi Luiz Cavalcanti,Cabo Verde
3540,Caleb Camargo,Faroé
3541,Ana Sophia Oliveira,Sérvia
3542,Dr. Davi Luiz Garcia,Catar
3543,Ayla Sá,Malásia
3544,Hadassa Pastor,Jamaica
3545,Amanda Melo,Ilhas Virgens Britânicas
3546,Srta. Alana Cirino,África do Sul
3547,Enrico Duarte,Brunei
3548,Kevin Fernandes,Hungria
3549,Ana Julia da Rosa,Ilha Wake
3550,Asafe Costela,Reino Unido
3551,Yago da Paz,Tokelau
3552,Dr. Benício Duarte,Birmânia
3553,Maria Julia Moreira,Gana
3554,José Miguel Macedo,Antilhas Holandesas
3555,Laura Rezende,Groenlândia
3556,Fernando Rios,Nova Caledónia
3557,Bernardo Fonseca,Azerbaijão
3558,Matheus Montenegro,Bélgica
3559,Caroline Vasconcelos,Trindade e Tobago
3560,Srta. Natália Costa,Bangladesh
3561,Joaquim Castro,Ilha Bouvet
3562,Danilo da Cruz,Togo
3563,Valentina Aparecida,Angola
3564,Marcelo Rios,Ilhas Heard e McDonald
3565,Vitor Hugo Porto,Chade
3566,Carlos Eduardo das Neves,Geórgia do Sul e Sandwich do Sul
3567,Nicole Carvalho,Polônia
3568,Jade Freitas,Marianas do Norte
3569,Davi Miguel Teixeira,Chipre
3570,Dr. Otto Lopes,Domínica
3571,Ana Cecília Macedo,Macau
3572,Igor Fernandes,Suriname
3573,Laís Siqueira,Camboja
3574,Dante da Cruz,Guiné Equatorial
3575,Dra. Bella da Mota,Gabão
3576,Alexandre Aragão,Ruanda
3577,Maitê Oliveira,Albânia
3578,Luna da Mata,Áustria
3579,Vitor Gabriel Correia,Nauru
3580,Heloisa Cirino,Austrália
3581,José Pedro Teixeira,Seicheles
3582,Vitor Gabriel Lopes,Grécia
3583,Luara Cardoso,Islândia
3584,Sr. João Pedro Fonseca,Marianas do Norte
3585,Valentina Costela,Togo
3586,Luna Melo,Uruguai
3587,Eduarda da Mota,Omã
3588,Maria Isis Souza,Samoa
3589,Mariana Guerra,Eslováquia
3590,Emanuel Cunha,Ilhas Turcas e Caicos
3591,Luiz Gustavo Dias,Lituânia
3592,Gael Teixeira,Armênia
3593,Olívia Sales,Montenegro
3594,Clarice Cavalcanti,Hong Kong
3595,Sarah da Cruz,Ilhas Caiman
3596,Davi Garcia,Ilha Norfolk
3597,Emilly Moraes,Benim
3598,Srta. Maria Luísa Ferreira,Niue
3599,Rhavi da Mata,México
3600,Alexandre Ramos,Equador
3601,Théo Siqueira,Wallis e Futuna
3602,Agatha Montenegro,Camboja
3603,Leonardo Mendonça,Suriname
3604,Srta. Maria Laura Machado,Jan Mayen
3605,Sra. Raquel Mendonça,Haiti
3606,Hellena Sousa,Ilhas Virgens Britânicas
3607,Ana Laura Pastor,Ilhas Cook
3608,Nicolas Nascimento,Brasil
3609,Fernanda Porto,Áustria
3610,Rafael Fogaça,Palau
3611,Maria Cecília Sales,Usbequistão
3612,Carolina Moura,Libéria
3613,Rodrigo Fernandes,Catar
3614,Luna Albuquerque,Iêmen
3615,Catarina Brito,Quirguizistão
3616,Sr. Gael Moura,Santa Lúcia
3617,Mariana Castro,Áustria
3618,Sr. Luiz Miguel Leão,Vaticano
3619,Heitor Casa Grande,Etiópia
3620,Rhavi da Luz,Noruega
3621,Dr. Samuel Mendonça,Suíça
3622,Amanda Sampaio,Uruguai
3623,Sr. Calebe Melo,Sri Lanka
3624,Sr. Apollo da Conceição,Bermudas
3625,Matheus Guerra,Liechtenstein
3626,Sofia Abreu,Congo-Brazzaville
3627,Aylla Duarte,Itália
3628,Rafael Correia,Papua-Nova Guiné
3629,Srta. Júlia Sales,Mayotte
3630,Dra. Luiza Viana,Haiti
3631,Ana Vitória Fogaça,Butão
3632,Maria Eduarda Sampaio,Bósnia e Herzegovina
3633,Ana Vitória Casa Grande,Nepal
3634,Isabel Silva,Ilha Wake
3635,Ana Liz da Rosa,Ilhas Caiman
3636,Sra. Isabel Novaes,Faroé
3637,Helena Viana,Moldávia
3638,Cecilia Araújo,Guiné
3639,Carolina Montenegro,Botsuana
3640,Lucas Gabriel Rezende,Akrotiri
3641,Cauê Rodrigues,Indonésia
3642,Sabrina Ribeiro,Haiti
3643,Hellena Leão,Croácia
3644,Marcelo Ferreira,São Vicente e Granadinas
3645,Davi Lucca Pimenta,Guam
3646,Valentim Oliveira,Santa Helena
3647,Théo da Luz,Ilhas Caiman
3648,Otto Azevedo,Etiópia
3649,Dr. Diego Gonçalves,Trindade e Tobago
3650,Sarah Freitas,Congo-Kinshasa
3651,Davi Lucas Dias,Geórgia do Sul e Sandwich do Sul
3652,Anna Liz Fogaça,Granada
3653,Alice Pinto,Cabo Verde
3654,Arthur Gabriel Pires,Marianas do Norte
3655,Lucas Pinto,Wallis e Futuna
3656,Marcela Rocha,Azerbaijão
3657,Pietro Martins,Ilha de Man
3658,Juliana Macedo,Santa Lúcia
3659,Maria Eduarda Silveira,Birmânia
3660,Dra. Maya Pastor,Ilhas dos Cocos
3661,Dr. Calebe Nogueira,República Centro-Africana
3662,Jade Caldeira,Ilhas Caiman
3663,Fernanda Ramos,Austrália
3664,Enzo Guerra,Emirados Árabes Unidos
3665,Ryan Sousa,Costa do Marfim
3666,Arthur Miguel Vieira,Costa do Marfim
3667,Caleb Pires,Haiti
3668,Ísis Rodrigues,Etiópia
3669,Sr. Benjamin Sales,França
3670,Luiz Gustavo Dias,Antártica
3671,Raquel Ferreira,Faroé
3672,Ana Liz Leão,Islândia
3673,Luiz Gustavo Cavalcante,Guiné Equatorial
3674,Mirella Rios,Bangladesh
3675,Clarice Barbosa,Croácia
3676,Felipe Fogaça,Nigéria
3677,Otto Cirino,África do Sul
3678,Mariah Melo,Guiné
3679,Otto Duarte,Argélia
3680,Dr. Arthur Miguel Leão,Mayotte
3681,Mathias Carvalho,Paracel Islands
3682,Dra. Eloá Pacheco,Lesoto
3683,Cecília Pires,Maldivas
3684,Emanuella Peixoto,Suazilândia
3685,Otto Vargas,Território Britânico do Oceano Índico
3686,Luana Sá,Lesoto
3687,Emanuella Montenegro,Haiti
3688,Fernando Vieira,Croácia
3689,Ayla Barbosa,Angola
3690,Mirella Novais,Cuba
3691,Heloisa Mendonça,Palau
3692,Ana Julia da Cruz,Islândia
3693,Stephany Câmara,Dinamarca
3694,Ana Carolina Cirino,Quiribáti
3695,Dom Camargo,Togo
3696,Dra. Ana Vitória Albuquerque,Bangladesh
3697,Lorena Leão,Níger
3698,Pietra Mendonça,Faroé
3699,Pedro Miguel Farias,Paracel Islands
3700,Vitor Gabriel Fogaça,Zâmbia
3701,Fernanda da Rocha,Irlanda
3702,Carolina Pimenta,Egito
3703,Isis Caldeira,Faroé
3704,Gustavo Pires,Ilha Wake
3705,Luiz Miguel Cirino,Dinamarca
3706,Srta. Antonella Novais,Coreia do Sul
3707,Gael Santos,Canadá
3708,Dra. Luiza Siqueira,Malta
3709,Sra. Emanuelly Freitas,Polinésia Francesa
3710,Dra. Mariah Macedo,Gabão
3711,Melissa Rocha,Vanuatu
3712,Alana da Conceição,Montenegro
3713,Diogo Lopes,Timor Leste
3714,Lavínia Sousa,Domínica
3715,Arthur Miguel Vieira,Eritreia
3716,Isabela Freitas,Islândia
3717,Liam Mendes,Espanha
3718,Eloá Pires,Congo-Kinshasa
3719,Calebe Costa,Mongólia
3720,Benício Melo,Tailândia
3721,Mariane Pereira,Dinamarca
3722,Léo Cassiano,Paracel Islands
3723,Caio Costa,Egito
3724,Marcela Ramos,Tunísia
3725,Sr. Lucas Dias,Turquia
3726,Davi Lucca da Conceição,Uganda
3727,Joana Marques,Japão
3728,Marcos Vinicius Alves,Venezuela
3729,Sr. Renan Nascimento,Tonga
3730,Olivia Alves,Luxemburgo
3731,Sra. Stephany Andrade,Liechtenstein
3732,Cauê Almeida,Ilha Norfolk
3733,Sra. Lorena Rocha,Bermudas
3734,Miguel da Mota,São Tomé e Príncipe
3735,Antônio Sá,Burquina Faso
3736,Jade Leão,Níger
3737,Maria Fernanda Ribeiro,Suécia
3738,Renan Gonçalves,Ilhas Virgens Americanas
3739,Clarice Sá,Paquistão
3740,Enzo Gabriel Almeida,Panamá
3741,Matheus Lopes,Grécia
3742,Oliver da Rosa,Wallis e Futuna
3743,Bárbara Mendes,Niue
3744,Sra. Mariah Leão,Zimbábue
3745,Luara Fonseca,Omã
3746,Maria Fogaça,Nepal
3747,Ana Liz Cassiano,Mauritânia
3748,Dr. Calebe Lima,Wallis e Futuna
3749,Zoe Mendes,Paquistão
3750,Dr. Benicio Pinto,México
3751,Dr. Miguel Moura,Brasil
3752,Maria Liz Fonseca,Usbequistão
3753,Sr. Henry Barros,Dinamarca
3754,Maria Clara Costela,Iran
3755,Otávio Cassiano,Arábia Saudita
3756,Dra. Sara Sá,Ilhas Virgens Americanas
3757,Maria Laura Martins,Uganda
3758,Ian da Paz,Malta
3759,Diogo Aragão,Aruba
3760,Maria Clara Guerra,Tonga
3761,Pedro Monteiro,Tonga
3762,Alice Cunha,Suriname
3763,José Pedro Silveira,Equador
3764,Bryan Marques,Níger
3765,Esther da Costa,Ilhas Virgens Britânicas
3766,Zoe Nunes,Santa Helena
3767,Luísa Cunha,Moçambique
3768,Sr. Rael da Conceição,Zimbábue
3769,Isabella Peixoto,Sri Lanka
3770,Dr. Luiz Fernando da Cruz,Equador
3771,Benicio Viana,Pitcairn
3772,Pedro Henrique Pereira,São Marinho
3773,Laura Ramos,Colômbia
3774,Stella Porto,Singapura
3775,Sra. Natália Rodrigues,Guiné
3776,Dr. Isaac Nascimento,Anguila
3777,Sra. Elisa Aragão,Costa Rica
3778,Antonella Pires,Jamaica
3779,Luísa Gonçalves,Antilhas Holandesas
3780,Felipe Correia,Haiti
3781,Ana Luiza Nascimento,Croácia
3782,Leonardo Moraes,Ilha de Man
3783,Sr. Antônio da Conceição,Reino Unido
3784,Nathan Siqueira,Croácia
3785,Olivia Pinto,Ilhas Cook
3786,Enzo da Luz,Camboja
3787,Thomas Macedo,Niue
3788,Dr. Valentim da Costa,Palau
3789,Ravi Lucca Castro,República Checa
3790,Luana Cunha,Chipre
3791,Théo Silva,Nova Caledónia
3792,Dom Farias,Líbia
3793,Sr. Oliver Vasconcelos,Etiópia
3794,Miguel Abreu,Moçambique
3795,Arthur Moreira,Paracel Islands
3796,Milena da Mota,Ilha de Man
3797,Kaique Araújo,Ilhas Turcas e Caicos
3798,Sra. Maria Julia da Mata,Territórios Austrais Franceses
3799,Diego Jesus,Coreia do Norte
3800,Zoe Cassiano,Ilhas Virgens Britânicas
3801,Alexandre Moreira,República Centro-Africana
3802,Nathan Sousa,Andorra
3803,Lunna Pacheco,República Dominicana
3804,Alícia Costela,São Pedro e Miquelon
3805,Dra. Raquel Borges,Ilha Bouvet
3806,Lucca Sá,Camboja
3807,Dom Farias,Mauritânia
3808,Fernanda Sampaio,Botsuana
3809,Thales Vasconcelos,Bielorrússia
3810,Luiz Henrique Nogueira,Tonga
3811,Daniela Moreira,Niue
3812,Mariana Viana,Belize
3813,Liam Sales,Bulgária
3814,Letícia Alves,Gibraltar
3815,Sra. Heloísa da Cruz,Estônia
3816,Rael Macedo,Mayotte
3817,Benjamim Montenegro,Somália
3818,Otto Pereira,Maurícia
3819,Vitória Pastor,Israel
3820,Arthur Miguel Barbosa,Somália
3821,Esther Viana,Vanuatu
3822,Dra. Sarah Pastor,Brunei
3823,Daniel Lopes,Macedônia do Norte
3824,Alícia Rodrigues,Quiribáti
3825,Sarah Gonçalves,Aruba
3826,Pietro Andrade,Ilha Bouvet
3827,Murilo Ramos,Camboja
3828,Josué Teixeira,Cuba
3829,Arthur Miguel Costa,Birmânia
3830,Juan Andrade,Libéria
3831,Dr. Juan Camargo,Malásia
3832,Liz Novaes,Somália
3833,Lavínia Moraes,Tunísia
3834,Marcela da Cunha,Ilhas Marshall
3835,Luan da Cruz,Ilha do Natal
3836,Rafael Brito,Antilhas Holandesas
3837,Gustavo Nunes,São Vicente e Granadinas
3838,Henrique Melo,Micronésia
3839,Ana Beatriz Cavalcante,Haiti
3840,Dante Albuquerque,Sara Ocidental
3841,Mirella Camargo,Emirados Árabes Unidos
3842,Dr. Henry Carvalho,Tunísia
3843,Mirella Vargas,Ilhas Heard e McDonald
3844,Zoe da Cruz,Camboja
3845,Davi Lucca Abreu,Islândia
3846,Bernardo Camargo,República Dominicana
3847,José Miguel Cavalcanti,Dhekelia
3848,Dra. Eloah Monteiro,Mônaco
3849,Caio Moura,Arábia Saudita
3850,Davi Miguel Vieira,Togo
3851,Allana Rios,México
3852,Felipe Moraes,Somália
3853,Enzo Cunha,Sara Ocidental
3854,Eloá Guerra,Palau
3855,Sr. Ravi Lucca Garcia,Áustria
3856,Stella Cavalcanti,Andorra
3857,Ryan da Cruz,Jersey
3858,Helena Araújo,Serra Leoa
3859,Lucca Santos,Honduras
3860,Matheus Fonseca,Senegal
3861,Julia Sales,Macau
3862,Luiz Henrique Cardoso,Bélgica
3863,Bruna Vargas,Bahamas
3864,Leandro Teixeira,Serra Leoa
3865,Ana Vitória Garcia,Jersey
3866,Carolina Brito,Afeganistão
3867,Clarice Freitas,Nepal
3868,Bruno da Cunha,Guernsey
3869,Dra. Sara Nogueira,União Europeia
3870,Mateus Vasconcelos,Dhekelia
3871,Dom Viana,Vietnam
3872,Daniel Caldeira,Panamá
3873,Dom Vargas,Eritreia
3874,Vitor Gabriel Teixeira,Luxemburgo
3875,Emanuel Martins,Tonga
3876,Hellena Rezende,Tajiquistão
3877,Dra. Cecília Novais,Itália
3878,Srta. Sofia Lopes,Tuvalu
3879,Luiz Henrique Silva,Moçambique
3880,Eloá Monteiro,Singapura
3881,Larissa Sales,Mayotte
3882,Luna Cardoso,Estados Unidos
3883,Nicolas Rezende,Hong Kong
3884,Caio Gonçalves,Ilhas Falkland
3885,Manuela Guerra,Clipperton Island
3886,Otto Gomes,Anguila
3887,Pedro das Neves,Gibraltar
3888,Nicole Sampaio,Geórgia do Sul e Sandwich do Sul
3889,Allana Sales,Ilha Wake
3890,Gustavo Henrique Farias,Chile
3891,Rafael Novais,Turquia
3892,Sofia Garcia,Samoa Americana
3893,Srta. Melina Jesus,Roménia
3894,Srta. Luara Nascimento,Brunei
3895,Agatha Fonseca,Afeganistão
3896,Arthur Miguel Novais,Jibuti
3897,Dante Marques,Singapura
3898,Emanuelly Cavalcante,Cuba
3899,Heloísa Nunes,Paracel Islands
3900,Isis Caldeira,Espanha
3901,Erick Cavalcante,Guernsey
3902,Lucas Gabriel Sampaio,Brasil
3903,Mariana Melo,Fiji
3904,Bruna Ferreira,Togo
3905,Theodoro da Rocha,Nepal
3906,Arthur Miguel Alves,Catar
3907,Henrique Ribeiro,Mauritânia
3908,Igor da Mota,Domínica
3909,Sr. Vitor Hugo da Cruz,Seicheles
3910,Bárbara Fonseca,Somália
3911,Renan Garcia,Dhekelia
3912,Gael Pinto,Zâmbia
3913,Dra. Isadora Souza,República Centro-Africana
3914,José Miguel Guerra,Nauru
3915,Melina Cardoso,África do Sul
3916,Pedro Henrique da Costa,Hungria
3917,Luana Aparecida,Paracel Islands
3918,Ana Luiza Nascimento,Islândia
3919,Benicio Novaes,Japão
3920,Luiz Felipe Pimenta,Hungria
3921,Pedro Miguel Ferreira,Mali
3922,Dr. Vicente Araújo,Gibraltar
3923,Yuri Barbosa,Quiribáti
3924,Yuri Pereira,Quiribáti
3925,Nina Alves,Macedônia do Norte
3926,Beatriz Novais,Emirados Árabes Unidos
3927,Mariane Silveira,Croácia
3928,Sr. Fernando da Luz,Cuba
3929,Maria Helena Pereira,Chile
3930,Sophie Nascimento,Ilhas Caiman
3931,Hadassa Siqueira,Botsuana
3932,Yago Lima,Birmânia
3933,Agatha Pires,Armênia
3934,Zoe Barros,Granada
3935,Laura da Cruz,Ucrânia
3936,Alícia Pimenta,República Dominicana
3937,Srta. Laura Carvalho,Namíbia
3938,Vitor Costela,Mayotte
3939,Dra. Mirella Marques,Eslovênia
3940,Heloísa Novaes,Dinamarca
3941,Felipe Rocha,Cuba
3942,Julia Gonçalves,Ilhas Caiman
3943,Maria Laura Cunha,Quênia
3944,Ana Sophia Fogaça,Jamaica
3945,Sr. Luiz Miguel Caldeira,São Pedro e Miquelon
3946,Liam Garcia,Akrotiri
3947,Cauê Cirino,Uganda
3948,Luiz Otávio Farias,Benim
3949,Anthony Abreu,Cuba
3950,Dr. Felipe Souza,Guiana
3951,Cauê Sousa,Coreia do Norte
3952,Maria Júlia Cavalcante,Madagascar
3953,Yan Gonçalves,Bahamas
3954,Pedro Lucas Cassiano,Bermudas
3955,Ana Rios,Equador
3956,Bella Ferreira,Monserrate
3957,Joaquim Azevedo,Croácia
3958,Kevin Barros,Anguila
3959,Ryan Cavalcanti,Ilha Wake
3960,Alexandre da Mota,Papua-Nova Guiné
3961,Nina Viana,Birmânia
3962,Guilherme Abreu,Guernsey
3963,Sara Macedo,Singapura
3964,Aurora Nunes,Ilha Norfolk
3965,Zoe da Paz,Sri Lanka
3966,Maria Luísa Leão,Guam
3967,Leandro da Rocha,Papua-Nova Guiné
3968,Sr. Mathias Sales,Ilhas dos Cocos
3969,Júlia Guerra,Congo-Kinshasa
3970,Leandro Cassiano,Paquistão
3971,Gustavo Abreu,Lituânia
3972,Sr. Gustavo Costa,Vanuatu
3973,Gabriel Rodrigues,Camarões
3974,Isaac da Cunha,Tunísia
3975,Lívia Albuquerque,Suazilândia
3976,Alice Nunes,Costa do Marfim
3977,Ryan da Mota,Filipinas
3978,João Vitor da Cunha,Benim
3979,Luiza Cirino,Ilhas Virgens Britânicas
3980,Pedro Lucas Macedo,Bahamas
3981,Maria Marques,Rússia
3982,Luiz Gustavo Alves,Bolívia
3983,Cecilia Barbosa,Coreia do Norte
3984,Dra. Ana Cecília Rocha,Faroé
3985,Amanda Fonseca,São Vicente e Granadinas
3986,Lavínia Aparecida,Nova Caledónia
3987,Lara da Cunha,Uruguai
3988,Heloisa Aragão,Paracel Islands
3989,André Moreira,Tunísia
3990,Heloisa Alves,Canadá
3991,Otávio Sá,Monserrate
3992,Dr. Augusto Rodrigues,Jibuti
3993,Sr. Marcelo Pimenta,Portugal
3994,Luiz Miguel Viana,Monserrate
3995,Dante da Rocha,Belize
3996,André Leão,Hong Kong
3997,Srta. Gabrielly da Cunha,Cuba
3998,Sofia Pires,Armênia
3999,Gael Henrique Oliveira,Indonésia
4000,Rael Silva,Itália
4001,Anthony Gabriel Souza,Albânia
4002,Bento Gomes,Tokelau
4003,Dra. Luiza Cardoso,Ilhas Virgens Americanas
4004,Letícia Brito,Líbano
4005,Manuella Martins,Taiwan
4006,Camila Cavalcanti,Malta
4007,Alícia Sousa,Liechtenstein
4008,Noah Gonçalves,Guiné
4009,Asafe Cunha,Benim
4010,Arthur Gabriel Pires,São Pedro e Miquelon
4011,Ayla Pereira,Afeganistão
4012,Marcelo Peixoto,Reino Unido
4013,Matteo Pacheco,Emirados Árabes Unidos
4014,Caleb da Rosa,Iraque
4015,Sarah Nunes,Áustria
4016,Isabela Cavalcanti,Roménia
4017,Maria Laura Novaes,Andorra
4018,Felipe da Rosa,Cazaquistão
4019,Maria Alice Carvalho,Islândia
4020,Aurora Barbosa,Reino Unido
4021,Juan Freitas,Tailândia
4022,Mateus Pires,Costa do Marfim
4023,Helena da Mata,Ruanda
4024,Ana Vitória Araújo,Andorra
4025,Dra. Camila da Mota,Jibuti
4026,Mathias Nogueira,Bielorrússia
4027,Melina Moraes,Bolívia
4028,Samuel Cardoso,Antártica
4029,João Miguel Almeida,Chipre
4030,Giovanna da Mata,Jersey
4031,Dra. Aylla Cavalcanti,Namíbia
4032,Sr. Davi Miguel Duarte,Chade
4033,Alana Barros,Cuba
4034,Carolina Abreu,Guam
4035,Pietro Martins,Afeganistão
4036,José Pedro Vargas,Bósnia e Herzegovina
4037,Zoe Nunes,Paraguai
4038,Caio Costa,Angola
4039,João Vitor Vasconcelos,Suécia
4040,Levi Ramos,Geórgia do Sul e Sandwich do Sul
4041,Sra. Rebeca Moreira,Estônia
4042,Luigi Campos,Colômbia
4043,Bárbara Carvalho,Taiwan
4044,Maria Clara Vasconcelos,Letônia
4045,Brayan Brito,Taiwan
4046,Luiza Freitas,Filipinas
4047,Manuela Caldeira,Macau
4048,Gabrielly Vasconcelos,República Checa
4049,Dra. Stella Teixeira,Bulgária
4050,Otávio Aparecida,República Checa
4051,Kamilly Siqueira,Espanha
4052,Emanuel da Luz,Porto Rico
4053,Rebeca Sales,Groenlândia
4054,Sara Sampaio,Tonga
4055,Ana Beatriz Vieira,Quiribáti
4056,Caroline Siqueira,Irlanda
4057,Bryan Fogaça,Timor Leste
4058,Yasmin Caldeira,Nicarágua
4059,Srta. Júlia Guerra,Guernsey
4060,Sophia Fonseca,Nicarágua
4061,Milena da Rocha,Nigéria
4062,Vitor Gabriel Mendonça,Macau
4063,Nicole da Mota,África do Sul
4064,Valentim Borges,Wallis e Futuna
4065,Vitor Hugo Sousa,Marianas do Norte
4066,Isabela Marques,Filipinas
4067,Maya Moraes,França
4068,Amanda Cirino,Angola
4069,Dra. Maria Liz Cavalcante,Bermudas
4070,Nicole da Paz,Jan Mayen
4071,Maitê Sampaio,Jamaica
4072,Breno Porto,Estônia
4073,Yago Monteiro,Filipinas
4074,Lara da Mata,Geórgia
4075,Enzo Gabriel Nogueira,Mayotte
4076,Alexia Pastor,Grécia
4077,Alexia Dias,Tonga
4078,Olivia Castro,Benim
4079,Sra. Júlia Cunha,Mali
4080,Isabel Azevedo,Tonga
4081,Luiz Miguel Nascimento,República Dominicana
4082,Rafael Correia,União Europeia
4083,Heloísa Nogueira,Somália
4084,Dr. Davi Oliveira,Suécia
4085,Thomas Ramos,Malta
4086,Manuela das Neves,Ilha Norfolk
4087,Larissa Caldeira,Tuvalu
4088,João Felipe Pastor,África do Sul
4089,Ágatha Vasconcelos,Clipperton Island
4090,Heloísa Alves,Islândia
4091,João Pedro Rios,Taiwan
4092,Breno da Cruz,Honduras
4093,Davi Lucca Sales,Iêmen
4094,Benício Leão,Zimbábue
4095,Esther Moura,Azerbaijão
4096,Raul Ferreira,Líbia
4097,Alexandre Mendes,Timor Leste
4098,Sra. Maria Luísa Siqueira,Portugal
4099,Natália da Luz,Chade
4100,Gustavo Henrique Lima,Emirados Árabes Unidos
4101,Enzo Nunes,Togo
4102,Raul Oliveira,Tokelau
4103,Fernando Albuquerque,Líbano
4104,Liam Pinto,Israel
4105,Marcelo Barros,São Pedro e Miquelon
4106,Thomas Cirino,Navassa Island
4107,Pedro Miguel Nogueira,Reino Unido
4108,Lara da Mota,Grécia
4109,Sr. Juan Marques,Liechtenstein
4110,Dom Cassiano,Níger
4111,André Cunha,África do Sul
4112,Arthur Gabriel Lopes,Guatemala
4113,Vinícius Azevedo,Emirados Árabes Unidos
4114,Dra. Maria Jesus,Bósnia e Herzegovina
4115,Isis da Cruz,Congo-Brazzaville
4116,Sabrina da Conceição,Malta
4117,Zoe Aragão,Ilhas Heard e McDonald
4118,Emanuel Brito,Bangladesh
4119,Davi Luiz Ribeiro,São Pedro e Miquelon
4120,Heitor Albuquerque,Navassa Island
4121,Sr. Luan da Mota,Itália
4122,Jade Monteiro,Turquia
4123,Sophie Cavalcanti,Moldávia
4124,Otávio Rodrigues,Cuba
4125,João Lucas Sales,Jersey
4126,Enzo Gabriel Rocha,Filipinas
4127,Yan Gonçalves,Japão
4128,Ravy Porto,Comores
4129,Stella Novaes,Paracel Islands
4130,Pietro Pacheco,Chade
4131,Augusto Alves,Panamá
4132,Fernanda Peixoto,Cabo Verde
4133,Guilherme Abreu,Guiné Equatorial
4134,Hellena Novaes,Maldivas
4135,Ana Vitória Costa,Croácia
4136,Júlia Cavalcante,Laos
4137,Zoe Pastor,Palau
4138,Srta. Hellena Câmara,Mauritânia
4139,Srta. Isabella Martins,Montenegro
4140,Josué Dias,Coral Sea Islands
4141,Valentina Correia,Omã
4142,Dr. Juan Lima,Geórgia
4143,Cecilia Oliveira,Bolívia
4144,Yasmin Nogueira,Tonga
4145,Amanda Brito,Venezuela
4146,Anna Liz da Costa,Ilhas Salomão
4147,Breno Araújo,Chipre
4148,Anthony Peixoto,Filipinas
4149,Marcelo Lopes,Gâmbia
4150,Matteo Ribeiro,Egito
4151,Otávio Barbosa,Uruguai
4152,José Cassiano,Líbia
4153,Ana Júlia da Cruz,Congo-Kinshasa
4154,Zoe Freitas,Vietnam
4155,Valentim Moura,Mauritânia
4156,Camila Alves,Eslovênia
4157,Maria Cecília Santos,Arábia Saudita
4158,Davi Lucas Nunes,Dhekelia
4159,Sofia Gonçalves,São Marinho
4160,Dr. Yuri Borges,Liechtenstein
4161,Dr. Rodrigo Vasconcelos,Coreia do Sul
4162,Ester Mendonça,Uganda
4163,Esther Gomes,Letônia
4164,Eloá da Mota,Tokelau
4165,Melissa Araújo,Barein
4166,Noah da Cunha,Roménia
4167,Enrico Cardoso,Barein
4168,Sra. Emanuella Pinto,Quiribáti
4169,Isis da Rosa,Moçambique
4170,Dra. Esther Fernandes,Estônia
4171,Rebeca Mendes,Butão
4172,Isaac Lima,Cuba
4173,André Vargas,Jibuti
4174,Maria Júlia Farias,Jan Mayen
4175,Sra. Liz Sá,Mauritânia
4176,Dante Cunha,Honduras
4177,Davi Luiz Gonçalves,Turquemenistão
4178,Sophia Carvalho,Bulgária
4179,Guilherme da Conceição,Croácia
4180,Luiz Fernando Casa Grande,Guiné
4181,Olívia Correia,Seicheles
4182,Joaquim Sá,Belize
4183,Sra. Maya Alves,Samoa Americana
4184,Daniel Rocha,Ilhas Cook
4185,Manuela das Neves,Tuvalu
4186,Sara Vasconcelos,Dhekelia
4187,Letícia Rocha,Egito
4188,Mirella da Mota,Tonga
4189,Srta. Eduarda Pimenta,Iran
4190,Dra. Sabrina Nogueira,Vanuatu
4191,Luara Gonçalves,Porto Rico
4192,Ana Luiza Garcia,Maurícia
4193,Lucas Costela,Angola
4194,Davi Miguel Cavalcanti,Somália
4195,Dra. Hellena Oliveira,Akrotiri
4196,Ana Vitória Sousa,Brunei
4197,Nicole Sousa,Austrália
4198,Josué Alves,Suíça
4199,Sr. Caio Machado,Madagascar
4200,Maria Liz Sousa,Micronésia
4201,Luigi da Luz,Granada
4202,José Pastor,Svalbard e Jan Mayen
4203,Júlia Aragão,Lituânia
4204,José Cassiano,Colômbia
4205,Isabela Rios,Tokelau
4206,Théo da Paz,Guiné
4207,Valentina Rezende,Guatemala
4208,Emanuella Rios,Eslovênia
4209,Letícia Cavalcante,Serra Leoa
4210,Sra. Sophie Peixoto,Dhekelia
4211,Arthur Gabriel Cavalcante,Jersey
4212,Amanda Brito,Quirguizistão
4213,Apollo Rodrigues,Clipperton Island
4214,Davi Luiz Lopes,Alemanha
4215,Alexia Souza,Botsuana
4216,Cecilia da Conceição,Granada
4217,Theo Farias,Itália
4218,Renan da Paz,Argentina
4219,Augusto Siqueira,Congo-Kinshasa
4220,Dr. Enrico Caldeira,Benim
4221,Bruno Carvalho,Nauru
4222,João Lucas Sá,Ilhas Heard e McDonald
4223,Antônio Sousa,Gana
