id_endereco,id_cliente,rua,numero,cidade,estado,cep
7290,7516,Avenida Machado,39,Pinto,ES,30569-946
7291,14068,Setor de Almeida,73,Sousa de Martins,DF,91431237
7292,23936,Quadra de Lopes,66,da Cruz de Câmara,RO,46858542
7293,2519,Viela de Farias,92,Sá da Praia,PR,18312983
7294,7109,Rua Luiz Otávio Vieira,25,Machado de da Mota,AP,34698025
7295,3692,Estrada Gael Henrique da Paz,8,Fonseca,TO,69537-047
7296,17638,Conjunto Caroline Oliveira,3,Lima do Galho,RO,56095-348
7297,14830,Quadra Nunes,42,Brito,PI,08706619
7298,7483,Aeroporto Moura,57,Fonseca,AC,29759-540
7299,234,Colônia de Novais,483,Silveira,PI,88541390
7300,13430,Núcleo de Montenegro,90,Machado de Novais,GO,13528661
7301,2579,Alameda Melo,90,Abreu,RN,15412295
7302,13650,Trecho de Nascimento,65,Cassiano,PR,80916-141
7303,6432,Praia Hellena Pinto,257,Vargas,PI,47912244
7304,18861,Aeroporto de Almeida,65,Rios,AL,53167422
7305,12559,Núcleo de da Conceição,52,Brito do Oeste,TO,81833384
7306,18202,Vale Novais,944,Monteiro do Amparo,TO,46814-147
7307,4216,Trevo Luiz Henrique das Neves,18,Cirino,PB,77771674
7308,8687,Distrito de Sousa,42,Vargas,MT,98113671
7309,3469,Avenida de Siqueira,692,Gonçalves das Flores,RO,91505080
7310,9856,Viela Clarice Vasconcelos,5,Pereira,PI,81775-531
7311,13475,Fazenda de Ribeiro,10,Costa,RR,95028589
7312,12021,Passarela de da Mota,93,Rodrigues dos Dourados,SE,77124411
7313,16682,Trecho de Almeida,31,Brito,PB,68555-758
7314,3387,Travessa de Cavalcanti,3,Mendes,TO,37706479
7315,6640,Trevo de Castro,8,Sales,RO,32303-532
7316,8373,Ladeira Fernandes,533,Cunha de Fonseca,SE,03223-111
7317,9640,Jardim Pacheco,6,Albuquerque,MA,72573-106
7318,12974,Morro Lima,42,Martins do Oeste,RS,71427-076
7319,293,Largo de Garcia,35,Oliveira da Prata,RR,06038-254
7320,11523,Viela Novais,450,Pinto do Campo,RN,28655-802
7321,17283,Trevo de Aragão,68,Rodrigues do Oeste,RR,52662-205
7322,6416,Praia Maria Vitória Freitas,98,Cirino de Caldeira,GO,21259-326
7323,11761,Largo de Andrade,69,da Mota,AP,24866135
7324,12083,Quadra Duarte,9,Borges da Praia,PR,37283280
7325,18440,Viela Vieira,42,da Cunha de Moreira,RO,76133723
7326,12091,Setor Aparecida,15,Barbosa,GO,70622-483
7327,20228,Rua de Carvalho,72,Abreu,DF,08767-858
7328,17918,Feira da Paz,27,Cirino do Oeste,MS,71158-326
7329,11737,Favela de Aragão,46,Vargas,PI,17923281
7330,12617,Estrada Calebe das Neves,93,Freitas,PB,64010-153
7331,6458,Quadra Costela,69,Santos,RR,30873-947
7332,11767,Distrito Campos,33,Almeida,AM,89353-590
7333,18279,Rodovia de da Mota,14,Araújo do Amparo,PR,92154028
7334,22864,Chácara de Pires,5,Vasconcelos das Pedras,RO,70956-869
7335,11102,Viaduto Kaique Marques,9,Cunha,TO,87208079
7336,14667,Núcleo de Freitas,23,Borges do Norte,RR,34107-215
7337,10827,Travessa João Pedro Macedo,94,Lima,PR,36441-242
7338,15692,Conjunto Silveira,7,Rios,MA,19845-632
7339,22715,Loteamento de Ferreira,4,Fernandes de Goiás,PA,33368-254
7340,3230,Pátio Juliana Pastor,24,Porto Paulista,PI,42352-372
7341,13377,Área de Montenegro,872,Borges Grande,MS,52004-838
7342,1356,Estação Moura,36,Monteiro de Nascimento,PA,77842701
7343,23134,Rodovia de Andrade,62,Freitas da Prata,PA,69720-486
7344,3479,Jardim Farias,97,Lopes de Minas,MG,66895257
7345,23918,Alameda de Albuquerque,26,Cirino,MG,87590-836
7346,4147,Recanto Rodrigues,5,Duarte,TO,74795363
7347,3743,Lago Carlos Eduardo Pereira,15,Montenegro de Freitas,GO,28705-412
7348,11822,Quadra Marques,40,Martins,AP,28381947
7349,13995,Pátio da Mata,8,Fernandes do Galho,DF,45950-541
7350,5337,Viaduto de Freitas,58,Siqueira,MS,62098528
7351,18300,Quadra Ferreira,330,da Cunha,MA,59763-819
7352,7483,Jardim Martins,6,Pastor do Sul,AM,52447-915
7353,9125,Lagoa Milena Cavalcanti,23,Gomes,RO,67602912
7354,12978,Estrada Fernanda Pacheco,43,Leão,DF,58106-191
7355,11309,Viaduto da Paz,80,Cirino de Goiás,PE,32004456
7356,69,Morro Montenegro,38,Costa,DF,42170-273
7357,15279,Ladeira Nogueira,137,Rezende,MG,34495-644
7358,17037,Residencial Rafaela da Rocha,22,Vieira,MT,10333-503
7359,22749,Viela de Garcia,30,Monteiro das Pedras,PB,31904-445
7360,19523,Passarela Nina Campos,35,Vasconcelos,RR,60532513
7361,23257,Fazenda Farias,845,da Paz,RO,90334-631
7362,8552,Viela Barros,99,Martins,TO,56632424
7363,15297,Campo Novais,80,Gonçalves do Norte,SE,71135839
7364,21149,Distrito de Moraes,97,Dias,MS,56920744
7365,2475,Praia de Cavalcanti,95,Almeida do Amparo,MS,36097153
7366,24273,Praça de Carvalho,23,Vasconcelos,CE,45903829
7367,17135,Praia de Azevedo,99,Gonçalves,RN,54554-375
7368,6979,Estrada Mariana Borges,17,Gomes de Goiás,RR,93315431
7369,19940,Parque da Costa,55,Duarte,RS,19853-197
7370,10712,Vale de Freitas,640,Fonseca,GO,60357-257
7371,3319,Vila Vicente da Cunha,521,da Costa,AL,77580240
7372,1148,Chácara Bianca Nogueira,46,Ribeiro Grande,PI,91009-599
7373,10757,Rodovia de da Costa,48,Melo do Amparo,PR,68772-837
7374,21505,Núcleo Cecília Viana,21,Fonseca,PI,84897343
7375,234,Fazenda Martins,80,da Conceição,MT,11280-206
7376,15696,Rodovia Novais,96,Moreira do Amparo,AL,22238488
7377,23443,Condomínio Ana Brito,7,Freitas,GO,37310-469
7378,2142,Largo Ferreira,1,Pires de Minas,SC,03261891
7379,10978,Lagoa de Casa Grande,305,da Conceição,MT,80344729
7380,4105,Praça de Costa,81,Cardoso do Amparo,PB,54372-532
7381,21489,Praça de Sales,55,da Rosa,RR,01745-889
7382,9692,Colônia Henry Gabriel Rios,83,Vargas de Mendonça,MA,28463-500
7383,20795,Condomínio Yago Aparecida,88,da Rocha Verde,PR,28708078
7384,19993,Vila Pimenta,97,Câmara de Pimenta,RJ,70477-552
7385,8977,Residencial de Lopes,21,Rios,PE,95930181
7386,12063,Estação Kaique Vargas,47,Sousa da Prata,RR,08049650
7387,1732,Condomínio Teixeira,37,Siqueira de Pimenta,ES,89669805
7388,11585,Feira de Pinto,50,Fogaça das Flores,RS,35167351
7389,936,Loteamento Caroline Ramos,6,Ramos,MA,79510733
7390,7030,Viela Maria Luísa Aragão,4,Araújo da Prata,RS,41226-440
7391,4546,Conjunto Rafaela Jesus,598,Farias do Campo,RJ,65973-141
7392,282,Sítio de Gomes,404,Leão de Goiás,TO,52765-916
7393,3075,Largo Ágatha Souza,42,Sales da Praia,AM,58385040
7394,12119,Fazenda Novaes,4,Souza,RO,83160-323
7395,2368,Lago de Pereira,50,Duarte,AM,52773-163
7396,11941,Lago Zoe Duarte,32,Silva Paulista,SP,23325439
7397,19631,Jardim Borges,5,Machado,RO,63033419
7398,9949,Favela Bella das Neves,65,Fernandes do Oeste,AP,68702576
7399,14082,Núcleo de Câmara,8,Moraes,MT,11754361
7400,20431,Vereda Otto da Mota,50,Brito,MT,80685-402
7401,9426,Sítio de Sá,76,Moura,PB,70436284
7402,10326,Avenida de Casa Grande,8,Sampaio,RN,91008636
7403,18059,Residencial de Vargas,77,Rios,ES,97310-767
7404,4953,Lagoa Cirino,35,Correia da Serra,MS,77238405
7405,1102,Favela Cirino,50,Fonseca,MT,39139-691
7406,16977,Jardim de Lopes,6,Cassiano Alegre,CE,59409288
7407,7476,Distrito de Oliveira,2,Almeida da Serra,CE,37590536
7408,171,Residencial Antônio Albuquerque,4,Ferreira de Goiás,AP,53436449
7409,24319,Trecho Melo,86,Cunha do Oeste,GO,22629183
7410,16153,Praia de da Cunha,51,Vargas,AP,40324-237
7411,18369,Passarela da Conceição,178,Jesus do Norte,PB,70979-629
7412,16193,Esplanada Thiago Pastor,417,Andrade dos Dourados,SP,56244-064
7413,17022,Quadra Maria Laura Fernandes,3,Rocha do Norte,TO,48094902
7414,481,Alameda Lima,58,Nogueira,MG,53019-192
7415,15938,Vereda Hellena da Cunha,552,da Cunha de Andrade,DF,37348-590
7416,1228,Rua Monteiro,87,Camargo do Campo,GO,95791925
7417,1009,Travessa Maria Laura Fernandes,33,Siqueira da Prata,SP,25748-565
7418,3352,Praça da Cruz,39,da Luz do Oeste,SP,18589911
7419,13399,Sítio de Andrade,218,Aparecida,MA,52389482
7420,4716,Trecho de da Rosa,65,da Costa de Pacheco,TO,38401552
7421,1207,Chácara de Pimenta,705,Moreira da Praia,RO,70522459
7422,14785,Viaduto Sales,33,Costa,AC,16068968
7423,778,Quadra Aparecida,46,da Luz de Farias,ES,47363574
7424,9767,Trevo Lopes,89,Peixoto,MG,26452-896
7425,1709,Chácara Barros,33,Moraes,SE,78753-199
7426,4632,Conjunto de Melo,3,Moreira do Amparo,SP,72524018
7427,22119,Lagoa Bruna Fernandes,1,Costa,AC,05197-978
7428,13153,Quadra Maria Júlia Sales,922,Martins,PB,81273-808
7429,22546,Área Pinto,84,Siqueira de Minas,SC,98613-930
7430,11100,Praia Joaquim Cunha,26,Silva das Flores,PE,53669414
7431,22825,Avenida Yuri da Conceição,99,Cavalcante,DF,70622-355
7432,8645,Fazenda Isis Farias,29,Camargo,DF,67521-827
7433,11989,Sítio Rezende,4,Camargo das Flores,DF,47444-823
7434,12247,Esplanada de Leão,15,Garcia de Alves,MG,70220027
7435,8308,Sítio Raquel Melo,32,Brito de Nascimento,RS,03273-801
7436,15026,Pátio Sá,10,Moreira de Cardoso,RO,92102062
7437,1315,Passarela Luna Azevedo,9,da Mota,TO,65438-498
7438,4619,Vale de Cunha,492,Sá,PE,23433410
7439,10659,Lagoa de Andrade,44,Correia,GO,05990698
7440,23657,Trevo Gabriel Aparecida,8,Costela das Flores,PE,94274-757
7441,9011,Esplanada Pietro Martins,94,Santos,AP,03513992
7442,3223,Trevo de Melo,17,Gonçalves,RS,09182293
7443,1140,Lagoa Evelyn Ribeiro,87,Pacheco da Prata,MG,14038-266
7444,1993,Rua de Gomes,61,Melo,RS,64794452
7445,14866,Conjunto Raquel Teixeira,57,Albuquerque de Peixoto,AP,86227-292
7446,11333,Esplanada Guerra,51,Moreira,AM,89113-579
7447,5187,Viela de Leão,22,Nunes,MT,30412-814
7448,10744,Trevo de Rodrigues,414,Ramos,TO,18397005
7449,15836,Estrada Liam Martins,12,Cavalcanti,PE,09973-985
7450,24162,Esplanada de Duarte,51,Ribeiro,PA,35472495
7451,18241,Morro Renan Borges,1,Pimenta de Goiás,MT,26365-150
7452,2696,Viela Mendonça,75,Monteiro,MT,12246-035
7453,4062,Travessa de Viana,142,Abreu de Lopes,PR,77383-927
7454,10466,Campo Viana,70,Alves,SP,99884429
7455,6852,Lagoa Melo,3,Santos,AC,29503-416
7456,8012,Estação Farias,60,Aragão,DF,57712-767
7457,10894,Pátio Ana Luiza Campos,39,Cavalcante,ES,63905-330
7458,15800,Distrito de Cassiano,4,Sousa das Pedras,MS,81931925
7459,20618,Conjunto Machado,633,Cavalcante,MS,36553-553
7460,19836,Recanto Noah da Rocha,5,Pimenta,PR,17004-783
7461,2448,Aeroporto Bárbara Siqueira,22,Brito das Pedras,RS,84851-131
7462,4318,Lago Moraes,15,Fonseca de Silva,AP,88335119
7463,4753,Sítio Luiz Felipe Martins,181,da Luz,AM,69374833
7464,10220,Favela de Leão,31,Garcia,PI,88337-756
7465,2304,Favela de Costa,4,da Costa da Serra,MG,19809005
7466,22201,Parque Dias,94,Abreu do Amparo,SE,00677-783
7467,20581,Favela de Macedo,24,Nascimento,AM,13394582
7468,21959,Fazenda Vargas,45,Moreira,AP,50175405
7469,11556,Quadra Nunes,55,Peixoto,PI,94305-840
7470,3008,Setor Pedro Aparecida,3,Monteiro da Serra,AC,49681470
7471,6395,Conjunto de Montenegro,44,Peixoto,SC,17889893
7472,11998,Rodovia Isabella Pereira,726,Fonseca de Minas,RJ,91579555
7473,2779,Favela de Abreu,73,Sampaio de Nunes,SP,89222086
7474,14214,Distrito Peixoto,15,Lima de Goiás,RJ,87080369
7475,4817,Rodovia de Garcia,23,Barros,RN,88899-089
7476,14218,Ladeira de Correia,53,Rezende,RO,98527-747
7477,1793,Núcleo de Rezende,46,Garcia,RJ,49595200
7478,510,Travessa Cassiano,76,Aparecida,SE,60402-647
7479,16126,Colônia da Cunha,98,Azevedo,MS,41993786
7480,11208,Condomínio Novaes,49,Castro,RS,11492281
7481,3448,Alameda Alícia Melo,74,Macedo,AM,99744-432
7482,24329,Conjunto Theodoro Azevedo,99,Barros,PE,16377-810
7483,15929,Área Albuquerque,2,Silva,RN,87853275
7484,11397,Condomínio de Abreu,8,Pereira,PE,35838-860
7485,16284,Alameda Maria Oliveira,640,Santos,ES,73601-785
7486,10421,Chácara Monteiro,78,Sampaio,SE,87616766
7487,21721,Praia de Guerra,74,Rezende,SP,61419-002
7488,21759,Jardim de Garcia,92,Carvalho,AC,26342320
7489,6290,Rodovia Vasconcelos,695,Marques,PB,56629-984
7490,11762,Morro Pereira,40,Rezende,RN,77009576
7491,10210,Rua Ana Julia Nunes,703,Almeida,PR,43841-621
7492,2072,Morro Cunha,45,Farias de Martins,AP,43232294
7493,14553,Estrada Luara Cardoso,77,Gomes,RR,60979418
7494,22291,Colônia de Alves,376,Ferreira de Minas,PA,74836563
7495,23138,Praia Otávio Cirino,467,Aparecida,RJ,55424-375
7496,13870,Parque de Rocha,4,Novais dos Dourados,AM,38528133
7497,24548,Rua de Pereira,9,Pires Paulista,MG,79637700
7498,24562,Estrada de Ferreira,8,Leão,MA,90060111
7499,1980,Lagoa Aurora Caldeira,48,Camargo Verde,AC,00904513
7500,7534,Viaduto Brito,281,Jesus,PB,48381828
7501,143,Passarela de Novais,39,da Mata de Aparecida,PB,38558-225
7502,22591,Sítio de Mendes,18,Duarte,SC,21017-762
7503,22140,Loteamento Aragão,25,Monteiro,DF,85231-181
7504,19373,Praia Helena Vieira,45,Machado de Cavalcanti,PB,68404854
7505,23105,Vila da Costa,44,Vasconcelos,RR,46705249
7506,22339,Estação Fernanda Machado,93,Machado,PB,21275055
7507,23818,Jardim Porto,9,Albuquerque do Galho,PB,15148729
7508,3041,Aeroporto Costela,47,Cavalcanti de Minas,MS,31489213
7509,20728,Recanto Breno da Rosa,18,Gonçalves da Mata,RO,49132560
7510,11047,Rodovia Nicole Barbosa,23,Vasconcelos,ES,87031-702
7511,16856,Colônia Nina Fonseca,702,Teixeira Alegre,MG,23930434
7512,15965,Núcleo Aparecida,88,Borges do Sul,AL,47705-562
7513,14481,Jardim Ana Clara Teixeira,8,Andrade,PA,71976559
7514,3478,Avenida de Nogueira,1,Campos,MS,90620457
7515,17137,Viela de Freitas,29,Albuquerque,MG,18294-441
7516,21114,Jardim João Vitor Monteiro,34,Jesus do Oeste,GO,14228002
7517,12052,Esplanada Mariane Cavalcanti,69,Nascimento,PR,76926246
7518,12944,Fazenda Clara Nunes,49,da Conceição,MA,62365342
7519,19268,Rodovia Ana Lívia Duarte,12,Costela Paulista,CE,78057-119
7520,2382,Fazenda Maria Flor Barbosa,7,Peixoto,MA,29226701
7521,15363,Avenida Sousa,87,Machado de Sales,TO,84085332
7522,5105,Alameda de Machado,1,Andrade da Prata,MT,82531810
7523,2994,Setor de Almeida,72,Lima de Rezende,PE,41637-690
7524,5805,Conjunto Enrico Macedo,6,Rocha do Amparo,SE,86949-739
7525,15518,Favela Nogueira,658,Brito do Oeste,AL,78657-078
7526,14437,Avenida Valentim Vieira,369,Alves de Gomes,AP,58823408
7527,10250,Viela de Macedo,227,Guerra da Mata,MG,72166-301
7528,18856,Vereda Araújo,35,Marques,AC,43941-108
7529,5317,Rua Ferreira,83,Costa,MT,40665-731
7530,15780,Viaduto de Cirino,700,Costa de Vargas,PE,72961-725
7531,20542,Lago da Rocha,67,Pastor,AP,88208845
7532,23408,Recanto de Dias,32,Pacheco,MT,40004-778
7533,15869,Sítio Anthony Gabriel Macedo,57,Moraes,TO,32693029
7534,1360,Núcleo da Mata,42,Casa Grande,PA,63370-520
7535,4267,Rodovia Farias,59,Santos do Amparo,RS,72288873
7536,4633,Área Valentina Ramos,33,Rios,RJ,77855-697
7537,14837,Trevo Macedo,80,Melo do Sul,PI,97289-757
7538,20753,Morro Caleb Marques,82,Montenegro,MA,04187-379
7539,13060,Largo Casa Grande,18,da Costa do Amparo,GO,84513-934
7540,7041,Praia Rael Moraes,998,Correia de Goiás,RN,45219-336
7541,16499,Ladeira de Rodrigues,1,Montenegro do Norte,AP,50970-649
7542,714,Residencial Yago Correia,52,da Costa,RJ,67930-348
7543,17026,Passarela Kamilly Marques,32,Sousa,PI,73859457
7544,4295,Vale Albuquerque,51,Abreu do Norte,MG,26282808
7545,21812,Colônia Mateus Novaes,32,Abreu,TO,83270-130
7546,8052,Fazenda de Cirino,500,Sales do Campo,PA,26710552
7547,2504,Largo Leandro Cirino,76,Teixeira,SC,09785-601
7548,7891,Alameda de Monteiro,637,Pimenta Paulista,MT,74857299
7549,19649,Condomínio de Santos,193,Monteiro,PB,57301874
7550,6279,Núcleo Vieira,89,da Luz,SC,17274-020
7551,11936,Sítio Sousa,112,Abreu,TO,39560995
7552,7128,Viaduto Ana Liz Alves,26,Moreira Paulista,GO,10442774
7553,9680,Viela Cirino,635,Gomes,RR,27648631
7554,13714,Residencial Alexia Lopes,92,Pereira de Goiás,AP,98566288
7555,9798,Vereda Correia,289,Siqueira das Pedras,DF,37247-838
7556,7570,Recanto de Dias,84,Borges Verde,SC,57151807
7557,6611,Viela Antony Cavalcante,89,Garcia de Fonseca,DF,47896247
7558,7887,Área de Alves,34,da Luz,PB,86411024
7559,13492,Área Aurora Alves,71,da Mata,MT,74225230
7560,9499,Sítio de Aparecida,6,Oliveira,MS,83943843
7561,18047,Trevo Ana Lívia Duarte,7,Souza da Mata,SE,88281930
7562,10949,Área Pires,6,Teixeira do Galho,GO,21931844
7563,20879,Sítio Elisa Cassiano,792,Pastor do Sul,PR,33543445
7564,2756,Recanto Mariana Novais,78,Cardoso do Oeste,CE,08573-407
7565,16484,Parque João Felipe Moura,3,Cavalcanti,BA,16436-362
7566,13633,Pátio Ayla da Rocha,224,Fogaça do Galho,SP,57530-081
7567,23277,Parque de Moura,2,Caldeira das Flores,RR,90473214
7568,8235,Alameda Marques,392,Almeida do Amparo,DF,32458-749
7569,17281,Rua de Souza,30,Rios,MT,48133-294
7570,14736,Loteamento Fernanda Borges,70,Pires,AM,27627-321
7571,6442,Recanto Cecília Barros,9,Casa Grande,RO,46915-260
7572,21264,Esplanada Gustavo Henrique Porto,50,das Neves,AC,87569897
7573,23485,Recanto Sousa,6,Jesus,RO,37175129
7574,5535,Núcleo de Sales,90,Garcia,SE,57316313
7575,2376,Vale Ramos,45,Cavalcanti,SP,02043-318
7576,2333,Distrito Lucca Ferreira,22,Santos,PR,05445545
7577,1796,Travessa Silva,6,Cardoso Grande,AM,65849523
7578,1381,Residencial de Alves,51,Abreu,PA,86747734
7579,5224,Feira Novaes,93,Souza,CE,31787386
7580,2710,Quadra Leão,14,Azevedo das Flores,GO,46037713
7581,8143,Residencial Mariana Cunha,1,Cavalcante de Pinto,RS,70052-776
7582,3971,Largo Rebeca Machado,46,Souza,DF,36511-564
7583,24371,Área Nicole Viana,76,Silva,GO,25514980
7584,1183,Vale Ian da Mata,97,Andrade,BA,51530890
7585,21008,Conjunto Martins,575,Pimenta de Goiás,AL,82245-591
7586,12217,Jardim de Rocha,3,Camargo,RJ,84964189
7587,12307,Pátio de Pereira,19,Cirino,AM,05673468
7588,23272,Lagoa Campos,3,Casa Grande de Dias,SP,35883-527
7589,2379,Esplanada Nina Novais,8,Pereira de Sousa,RR,95731-290
7590,7388,Chácara de Ferreira,980,Monteiro,AL,45850983
7591,23429,Vereda de Cirino,15,Câmara Paulista,MA,50141-178
7592,21649,Passarela Borges,478,Sousa de Goiás,BA,52541017
7593,9397,Praia Novaes,449,Novais de Pires,AC,79094937
7594,21815,Área da Cruz,53,Rios do Galho,ES,02662-818
7595,15569,Quadra Ana Beatriz Casa Grande,6,Dias da Mata,MT,70276753
7596,12369,Distrito Costa,19,da Cruz da Prata,PE,99969239
7597,7225,Chácara de Sales,806,Costa,RR,67597-814
7598,10676,Rua Gustavo da Luz,71,Pereira Grande,ES,58070-566
7599,2381,Pátio Clarice Sales,4,Dias do Sul,BA,12718-953
7600,13343,Condomínio Gomes,534,Brito,RS,24504559
7601,7666,Trevo Bella Cunha,19,Albuquerque,MA,81975215
7602,7699,Fazenda de Novaes,271,Siqueira,MS,27942211
7603,8377,Alameda Daniela Fonseca,93,da Paz,AL,20104-192
7604,8501,Distrito de da Costa,50,da Costa,RO,22695-907
7605,1457,Viaduto de Borges,30,Rezende,BA,40228426
7606,21302,Residencial de da Costa,88,Teixeira,AM,19847-461
7607,20736,Condomínio de Lopes,56,Abreu,CE,31852-836
7608,3659,Setor de Siqueira,89,Barros de Novais,SC,46203-566
7609,22121,Rua Maria Luísa Fernandes,63,Porto,AM,98374-184
7610,8366,Praia Marques,224,Araújo do Campo,GO,03960705
7611,10947,Residencial Fernandes,94,Campos Paulista,RJ,90213-766
7612,12202,Trecho de Carvalho,78,Brito,DF,11624-489
7613,18532,Estação de Vargas,682,Teixeira,PR,31057530
7614,9467,Área Caleb Oliveira,99,das Neves,RO,59847934
7615,23929,Alameda João Cassiano,85,Andrade,PB,41208214
7616,1455,Favela Antonella Novaes,453,Peixoto de Gomes,AC,35085-782
7617,24885,Praça de Cavalcante,76,Dias de Mendes,MT,42012186
7618,3753,Favela de Duarte,63,Moura,PA,01818-293
7619,12040,Pátio da Rocha,3,da Rocha,RN,23463-275
7620,4389,Feira Enrico Moraes,3,Moreira Paulista,PE,15251-892
7621,15773,Passarela Yago Fonseca,938,Costa dos Dourados,AP,89706233
7622,13286,Pátio Cassiano,26,Casa Grande,PB,66546-890
7623,16185,Colônia Amanda Costela,612,Pimenta do Norte,SE,19959204
7624,18489,Aeroporto de Mendonça,615,Rezende de Costela,PB,87993-376
7625,21711,Residencial Ana Carolina Aparecida,64,Caldeira,PE,92438533
7626,15174,Lagoa de da Rosa,10,Cunha,MT,76636486
7627,19722,Rodovia Giovanna Silva,211,Ferreira,RO,75342478
7628,4179,Jardim Emanuel das Neves,944,Peixoto das Flores,PA,49301593
7629,14819,Travessa de Cardoso,215,Pinto,PR,35935061
7630,3074,Recanto de da Luz,6,da Mata,PI,43507680
7631,19759,Colônia Vieira,546,Barbosa de Minas,MS,22089348
7632,14937,Pátio Gomes,77,Castro,CE,10983-389
7633,17692,Vereda Luigi Cavalcante,13,Pinto,RR,16312-104
7634,23286,Estação de Gonçalves,2,Abreu,DF,39294292
7635,2379,Esplanada da Cruz,6,Cirino do Campo,AP,69793056
7636,12499,Travessa Sousa,68,Duarte Paulista,GO,23201479
7637,9140,Loteamento Leão,6,Santos de Goiás,MG,40529171
7638,7378,Loteamento de Peixoto,4,Duarte,MA,82864-131
7639,10334,Rodovia Peixoto,59,Sampaio Verde,RR,95062-322
7640,15130,Sítio Natália Araújo,16,Sampaio,SP,04778316
7641,2770,Vale Sousa,58,Sá,RS,37578-220
7642,7175,Alameda de das Neves,204,Aragão de Goiás,PI,32914-334
7643,7198,Recanto de Garcia,3,Cavalcanti,ES,00118607
7644,9475,Recanto Julia Oliveira,8,Souza,SC,76038-343
7645,20661,Vereda de da Cruz,7,Carvalho do Campo,PB,05986-391
7646,12797,Conjunto de da Rocha,19,Abreu do Oeste,RO,54266099
7647,19273,Favela Fogaça,48,Gomes de Nascimento,MA,93336-146
7648,9596,Alameda Bruna Sampaio,843,Lima da Praia,AP,62788-674
7649,11406,Setor Silva,63,Duarte do Oeste,AP,39665-641
7650,18000,Praça de Alves,52,Farias Paulista,PE,55520864
7651,23964,Avenida Larissa Nunes,25,Carvalho,PB,04790894
7652,16627,Conjunto Isaac Sá,34,da Rocha da Serra,SC,21479397
7653,14042,Travessa Azevedo,38,da Conceição,ES,06596-382
7654,11274,Rodovia de Siqueira,63,Machado,RR,76927036
7655,19396,Setor Machado,28,Andrade do Norte,GO,47522-028
7656,11145,Viela Fernando Peixoto,4,Guerra,PE,89247875
7657,606,Residencial Jesus,7,Vasconcelos,SE,98367-604
7658,14281,Via de da Cunha,94,Santos,RS,31901-550
7659,24102,Rodovia de Andrade,327,Araújo das Pedras,MG,50031350
7660,4119,Viela Levi Ferreira,16,Pinto do Norte,BA,25100-033
